ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
448,50,27,82,92657,3,2.14,1,17,0,0,0,1,1
449,54,8,130,91932,3,6.0,2,6,0,0,0,1,1
450,49,19,108,98699,2,4.39,3,183,0,0,1,1,1
451,42,18,70,93478,2,0.59,1,244,0,1,0,1,1
452,46,38,197,92656,3,4.38,2,81,0,1,0,1,1
453,34,11,151,99313,1,1.25,3,130,0,0,0,1,0
454,57,14,123,90289,1,5.44,3,128,0,0,0,0,0
455,55,30,142,97011,3,4.74,3,288,0,1,0,1,1
456,55,13,67,95858,4,0.58,1,73,0,0,0,1,1
457,59,10,51,97323,4,2.04,2,58,0,0,0,0,1
458,34,25,139,92829,1,6.32,1,71,0,0,0,0,0
459,25,26,198,95962,1,2.57,1,159,1,0,0,1,1
460,23,10,199,94812,2,4.24,1,86,0,0,0,1,1
461,55,37,118,97264,4,2.84,3,16,0,0,0,1,0
462,62,33,93,99592,1,7.41,2,88,0,0,0,1,1
463,32,18,53,98758,1,4.52,1,148,0,0,0,1,1
464,51,5,183,91473,3,5.72,2,5,0,0,0,1,1
465,35,37,89,91987,2,1.13,3,83,0,0,0,1,1
466,34,27,190,97673,4,0.8,1,83,0,0,0,1,1
467,53,0,129,93260,4,2.44,2,249,0,1,0,1,0
468,24,34,35,97490,2,2.82,3,153,0,0,1,1,1
469,57,39,78,96739,1,5.66,1,71,0,0,0,1,0
470,45,7,38,93251,4,4.77,1,108,0,0,0,1,1
471,39,6,114,95905,4,3.31,2,111,0,0,0,1,1
472,48,10,132,95300,4,5.41,2,171,0,0,1,0,1
473,30,38,60,95054,3,1.73,1,186,0,0,0,1,0
474,51,3,100,91716,2,0.98,1,284,0,0,0,0,1
475,48,24,194,99204,4,6.91,3,272,0,0,0,1,1
476,32,11,122,91310,2,4.73,3,17,0,0,0,1,1
477,48,25,73,90617,1,5.37,1,167,0,0,0,1,1
478,56,37,114,94257,2,2.8,2,81,1,0,0,1,1
479,63,11,166,96099,3,3.29,2,74,0,0,1,1,0
480,29,36,81,90468,3,1.12,1,248,0,0,0,1,1
481,26,23,118,95905,2,6.93,3,130,0,0,0,0,1
482,33,15,112,91139,3,4.94,1,200,0,0,0,1,1
483,51,12,84,99628,4,1.13,2,295,0,0,0,1,1
484,58,24,87,98728,3,6.53,1,67,0,0,0,1,1
485,47,3,47,90951,1,3.83,1,19,0,0,0,1,1
486,43,10,37,98012,2,6.24,3,270,0,0,0,1,1
487,58,31,45,93006,2,0.59,2,92,0,0,0,0,1
488,32,6,123,96075,1,0.72,2,132,0,0,0,1,0
489,59,10,166,97890,1,1.78,1,294,0,0,0,1,0
490,31,27,74,95952,1,2.08,2,295,0,0,0,1,1
491,46,22,138,97077,1,6.23,2,134,0,0,0,1,0
492,57,22,143,99042,4,5.8,2,32,0,0,0,0,0
493,57,27,153,91971,3,5.12,2,292,0,0,0,1,1
494,58,25,148,91191,3,7.14,3,31,0,0,1,1,0
495,40,24,27,93920,4,2.35,3,42,0,0,0,1,1
496,61,28,70,97765,1,7.28,3,291,0,0,0,0,1
497,54,18,104,96193,2,7.32,3,280,0,0,0,1,1
498,46,32,44,93046,2,3.76,3,107,0,1,0,0,1
499,45,35,194,90304,2,1.21,2,95,0,0,0,1,1
500,54,13,102,96339,1,5.95,1,65,0,0,0,1,1
501,59,13,112,98043,4,3.03,1,8,0,0,0,1,0
502,34,34,136,94908,4,6.46,3,229,0,0,0,1,1
503,35,29,157,92804,4,1.73,2,220,0,0,0,1,1
504,45,27,75,93936,3,4.55,3,277,0,0,0,1,0
505,47,16,31,90712,3,4.31,1,98,0,0,0,1,1
506,57,2,180,96848,3,1.25,2,270,0,0,0,1,1
507,63,15,139,99873,3,3.22,2,262,0,0,0,0,1
508,52,29,90,99525,2,1.14,2,163,1,0,1,1,0
509,39,28,36,98366,2,3.99,1,15,0,0,0,1,1
510,42,14,141,93205,4,6.82,1,168,0,1,0,1,0
511,47,24,143,95185,3,2.53,3,20,0,0,0,1,1
512,44,37,29,99608,4,6.24,3,27,0,0,0,1,0
513,35,37,50,96506,1,1.88,1,82,0,0,0,1,1
514,41,22,79,91772,3,5.55,3,272,0,0,0,1,1
515,58,24,89,91074,3,7.37,1,35,0,0,0,0,1
516,34,6,36,95447,4,2.93,2,275,0,0,0,1,1
517,63,21,69,98783,4,7.25,3,232,0,0,0,1,0
518,41,16,56,95264,1,4.29,1,103,0,0,0,1,0
519,34,17,137,97322,4,2.88,1,5,0,0,0,1,1
520,31,9,176,96651,3,7.22,1,22,0,0,0,1,1
521,29,9,179,92410,2,0.74,3,169,0,0,0,0,0
522,50,6,99,99039,1,0.71,3,151,0,0,1,0,0
523,36,37,30,96441,1,5.0,2,243,0,0,0,0,0
524,53,26,153,98685,3,6.48,3,240,0,0,0,1,1
525,41,32,142,98737,2,6.14,3,260,0,0,0,1,1
526,38,0,54,99732,4,1.1,3,45,0,0,0,1,1
527,27,33,52,99075,4,7.63,2,272,0,0,0,0,1
528,57,3,37,93956,2,5.77,2,74,1,0,0,0,1
529,34,16,184,96553,2,7.62,2,282,0,0,0,0,0
530,47,3,32,96869,3,2.97,3,195,1,0,0,1,1
531,43,25,109,97531,4,5.7,1,22,1,0,0,1,0
532,58,3,129,93094,3,6.95,3,86,0,0,0,1,1
533,45,0,20,92365,4,3.35,2,120,0,1,0,0,1
534,38,6,82,96668,4,7.74,3,148,0,0,1,1,1
535,61,29,53,95000,2,2.49,3,149,0,0,0,1,0
536,64,8,122,97920,3,2.87,1,64,0,0,0,1,1
537,61,34,29,93347,2,7.4,1,159,0,0,0,1,1
538,36,7,147,93675,3,7.77,3,283,0,0,0,1,0
539,53,23,26,90952,4,2.64,2,81,0,0,0,1,1
540,27,18,75,93300,1,1.52,3,6,0,0,0,0,1
541,57,35,99,93179,1,6.19,3,181,0,1,0,0,0
542,45,26,184,93247,3,7.47,3,13,1,1,0,1,0
543,51,31,176,94415,3,5.01,2,182,0,0,0,1,1
544,33,13,31,93357,2,5.26,2,43,0,0,0,0,1
545,40,17,164,96472,4,6.22,2,173,0,0,0,1,1
546,34,27,67,95996,1,1.65,2,13,0,0,0,1,1
547,31,28,45,94848,2,7.8,2,299,0,0,0,0,1
548,32,15,131,95475,3,3.23,3,72,0,0,1,0,1
549,39,34,141,91037,4,5.21,2,222,0,1,0,0,0
550,60,30,31,98262,2,4.01,3,1,0,0,0,0,1
551,29,3,168,97008,2,4.01,3,209,0,0,0,1,1
552,35,36,61,95931,3,5.77,3,260,0,0,0,1,1
553,62,16,80,95642,4,7.96,1,89,0,0,0,1,1
554,64,38,77,90105,1,5.44,2,251,0,0,0,1,1
555,31,25,53,90769,2,6.46,2,46,0,0,0,1,0
556,49,38,26,92940,3,0.71,3,162,0,0,0,1,1
557,24,3,128,97899,2,6.58,1,115,0,0,0,1,1
558,27,29,54,96614,3,2.75,2,78,0,0,0,1,1
559,51,29,34,95805,3,1.45,3,7,0,0,0,1,0
560,59,21,44,94355,3,1.35,1,22,0,0,0,1,0
561,60,10,78,90933,4,5.6,3,268,0,0,0,1,1
562,41,1,98,98766,1,7.98,1,278,0,0,1,0,1
563,30,11,105,95660,4,5.5,3,30,0,0,0,0,1
564,23,29,153,95906,1,2.47,2,169,0,0,0,1,0
565,44,35,199,96050,3,2.02,3,129,0,0,0,1,0
566,39,17,107,98261,1,4.44,3,156,0,0,0,1,1
567,29,25,168,94474,4,0.99,1,21,0,0,0,0,0
568,47,6,90,99494,2,3.49,1,125,0,0,0,1,0
569,26,0,140,90254,4,5.5,2,168,0,0,0,1,0
570,58,25,112,99899,4,7.76,3,165,1,0,0,1,0
571,28,22,115,97087,4,3.69,1,156,0,0,0,1,1
572,53,25,51,94787,4,2.0,2,21,0,0,0,1,1
573,41,5,72,97862,4,6.63,2,263,0,0,0,1,1
574,61,5,78,99025,1,6.08,1,262,0,0,0,0,1
575,49,7,88,96356,1,6.95,1,211,0,0,0,1,1
576,32,23,151,93742,2,2.11,3,163,0,1,0,1,1
577,48,21,105,92035,4,3.54,2,135,0,0,0,1,1
578,41,18,37,91967,4,7.86,1,251,0,0,0,1,1
579,61,36,100,98291,2,1.69,2,204,0,1,0,0,0
580,25,17,133,91852,2,5.54,3,241,0,0,0,1,1
581,35,30,43,93183,3,2.28,1,278,0,0,1,1,1
582,50,36,85,96618,2,4.25,2,60,0,0,0,1,0
583,42,29,160,98303,2,6.5,1,298,0,0,0,0,1
584,50,32,81,90182,2,4.16,3,94,0,0,0,0,1
585,30,9,73,96740,3,6.54,3,147,0,0,0,1,0
586,63,36,162,90164,1,3.7,3,258,0,0,0,1,1
587,61,11,150,96958,3,8.0,3,29,0,0,0,1,1
588,23,29,56,92137,1,3.77,1,17,0,0,0,1,1
589,25,26,56,90454,2,1.62,1,186,0,0,0,0,1
590,35,38,150,92285,3,3.51,2,211,0,1,0,1,0
591,50,8,54,97846,3,6.07,2,34,0,0,0,0,1
592,47,20,199,94822,1,6.86,1,146,0,0,0,1,1
593,55,11,143,90541,3,3.95,1,281,0,0,0,1,1
594,60,28,175,96033,3,4.96,2,34,0,0,0,1,1
595,28,32,37,92665,4,6.84,1,75,0,0,0,0,0
596,54,14,141,97149,1,6.6,3,71,0,0,0,1,1
597,43,1,183,95798,3,5.43,3,248,0,0,0,0,1
598,38,38,180,95785,3,6.61,3,56,0,1,0,0,0
599,43,17,173,94614,2,4.82,2,9,0,0,0,1,1
600,33,2,67,94292,4,0.53,1,212,0,0,0,1,1
601,59,6,187,96189,4,0.81,2,236,0,0,0,1,1
602,58,17,36,96673,2,7.85,2,233,0,0,0,0,1
603,57,37,187,91688,2,1.59,1,222,0,0,0,1,1
604,41,36,154,95095,2,3.53,2,103,0,0,0,0,1
605,42,32,76,97583,2,7.5,3,97,0,0,0,1,1
606,40,30,27,97824,4,1.96,1,225,0,0,0,1,1
607,63,10,147,91637,3,6.83,3,221,0,0,0,1,1
608,36,3,136,95966,3,6.64,3,279,0,0,0,1,1
609,37,17,75,94670,2,7.9,1,42,0,0,0,1,0
610,53,3,145,95203,1,2.61,3,152,0,0,0,1,0
611,23,33,178,95134,2,2.86,3,289,0,1,0,1,1
612,25,28,78,91890,3,7.27,3,223,0,1,0,1,1
613,38,23,77,93205,1,2.26,1,118,0,1,0,1,1
614,45,21,159,98669,2,4.61,1,213,0,0,0,0,1
615,33,1,195,92366,1,5.81,1,52,0,0,0,1,1
616,34,5,178,97559,2,2.54,2,219,0,1,0,1,1
617,32,24,127,92526,4,7.54,3,242,0,1,0,1,1
618,54,20,93,97807,3,5.49,2,52,0,0,0,1,1
619,38,15,186,90366,2,0.85,2,116,0,0,0,1,0
620,30,30,167,96521,1,1.52,3,41,0,0,0,1,1
621,60,13,120,99907,3,1.93,1,246,0,1,0,1,1
622,34,38,67,96606,2,2.34,2,290,0,0,1,0,1
623,46,27,90,90012,2,5.98,1,247,0,0,0,1,1
624,50,31,135,98727,2,1.17,1,100,0,0,0,1,1
625,30,27,141,93239,2,3.13,3,86,0,0,0,1,1
626,50,8,97,92317,4,7.34,2,83,0,0,0,1,1
627,58,21,48,94042,3,4.68,2,260,0,0,0,1,1
628,48,31,112,97485,4,2.49,1,220,0,0,0,1,0
629,30,4,92,90375,3,7.68,3,153,0,0,0,1,1
630,50,22,119,99916,2,2.33,2,50,0,0,0,1,1
631,50,4,195,90256,3,7.29,1,37,0,0,0,1,1
632,59,31,93,90449,1,5.94,1,258,0,0,0,1,1
633,63,9,114,99085,3,6.05,1,186,0,0,0,0,1
634,58,38,36,93212,1,6.24,3,12,0,0,0,0,1
635,49,14,156,99376,1,4.3,3,222,0,0,0,1,1
636,39,6,116,96175,4,6.61,1,86,0,1,0,1,1
637,31,28,181,95943,3,6.77,1,258,0,0,0,1,0
638,55,2,192,98026,2,3.2,3,180,0,0,0,1,0
639,42,18,28,97446,3,3.5,1,172,0,0,0,1,0
640,35,9,154,91308,4,7.17,1,194,0,0,0,1,0
641,50,27,163,99108,1,4.44,3,244,0,1,0,1,1
642,51,28,38,98339,1,7.0,1,195,0,0,0,0,0
643,35,14,153,94016,4,5.2,1,61,1,0,0,1,1
644,57,34,133,93940,4,4.95,1,24,0,0,0,1,1
645,28,5,158,96713,3,0.73,3,51,1,0,0,1,1
646,40,11,144,94071,1,2.58,3,49,0,0,0,1,0
647,27,37,80,98107,4,4.27,3,294,0,1,0,1,1
648,47,12,61,95912,3,4.9,2,51,0,0,0,1,1
649,24,28,32,90442,3,5.23,2,39,0,0,0,1,1
650,32,18,159,92944,2,5.87,2,231,0,0,0,1,0
651,52,2,104,93936,1,5.42,2,59,0,0,0,1,0
652,27,7,39,90398,3,6.86,3,215,0,0,0,0,0
653,55,7,69,99343,4,2.72,1,196,0,0,0,1,1
654,23,19,183,92995,1,5.31,3,275,0,0,0,1,1
655,40,3,111,96329,4,0.88,2,1,0,0,0,1,1
656,54,20,107,92216,4,4.1,3,105,0,1,0,0,0
657,33,2,88,91707,3,2.51,1,215,0,0,0,1,0
658,43,7,56,95766,3,3.36,2,264,1,0,0,1,1
659,48,22,159,95677,2,3.16,1,166,0,0,0,1,1
660,47,15,118,92568,4,0.95,1,246,0,0,0,1,1
661,44,12,144,97638,3,4.0,1,209,0,0,0,1,1
662,49,2,187,90160,2,7.96,2,57,0,0,0,1,1
663,35,8,73,98067,1,2.74,3,42,0,0,0,0,1
664,55,13,149,93904,2,6.02,2,137,0,0,0,1,1
665,56,12,197,93573,2,4.61,2,108,0,1,0,1,1
666,63,6,60,91825,4,2.94,3,47,0,0,0,1,0
667,57,14,64,99815,1,1.17,3,125,1,0,0,1,1
668,23,6,122,95582,4,2.12,3,213,0,0,0,1,0
669,43,37,125,91176,4,6.36,3,127,0,0,0,1,1
670,28,33,156,94918,2,2.59,1,197,0,0,0,1,0
671,50,21,147,94880,2,1.58,2,201,0,1,0,1,1
672,39,23,105,93220,3,2.98,2,191,0,0,0,1,0
673,27,36,66,97820,2,4.88,2,106,0,0,0,0,1
674,53,0,24,90130,3,5.78,3,193,0,0,0,1,1
675,27,9,20,96659,4,3.41,2,237,1,1,0,1,0
676,60,15,63,93562,2,4.24,1,131,0,0,0,1,1
677,25,7,169,91499,1,3.91,2,82,0,0,0,1,0
678,45,24,57,97430,1,0.57,2,283,0,0,0,1,0
679,59,11,38,97705,4,3.47,1,221,0,0,0,0,1
680,59,24,178,97626,4,4.9,1,105,0,0,0,1,1
681,32,16,134,96679,2,4.77,2,293,0,1,0,1,0
682,32,25,106,92788,3,6.12,3,65,0,1,1,1,1
683,41,13,189,94876,2,5.53,3,194,0,0,0,1,1
684,39,35,142,93708,3,2.58,2,187,0,0,0,1,1
685,43,22,101,99899,2,2.42,2,46,0,0,0,1,0
686,36,5,173,91769,1,3.98,2,24,0,0,0,1,0
687,31,4,160,99510,1,6.0,2,65,0,0,0,0,1
688,23,24,77,96731,3,1.2,3,66,1,0,0,1,1
689,35,17,165,93044,2,7.61,2,196,0,0,0,1,0
690,26,12,86,90375,4,4.57,1,245,0,0,0,1,0
691,23,13,141,96347,3,2.8,3,295,0,0,0,1,1
692,62,27,106,93036,1,5.7,3,99,0,0,0,1,1
693,54,17,150,98852,3,0.84,1,177,0,0,0,1,0
694,56,27,74,96218,2,4.13,2,114,0,0,0,1,1
695,50,26,108,99595,4,4.14,2,167,0,0,0,1,0
696,53,31,77,90740,4,1.71,2,118,0,1,0,1,1
697,30,8,82,98495,3,6.78,2,164,0,0,0,1,1
698,61,39,110,91085,2,6.48,2,218,0,0,0,1,1
699,48,31,71,91210,2,1.65,1,196,0,0,0,1,1
700,56,19,145,98420,4,3.23,2,236,0,0,0,1,1
701,25,27,43,93119,1,1.25,1,168,0,0,0,1,1
702,34,32,91,90267,2,6.86,1,75,0,0,0,1,1
703,23,3,28,92774,4,2.92,1,286,0,0,0,0,0
704,27,33,129,94349,4,3.79,2,32,0,0,1,1,1
705,52,2,184,94965,2,2.93,2,298,0,0,0,1,1
706,52,25,113,98125,2,2.83,3,229,0,0,0,0,1
707,39,7,136,93459,3,6.1,3,194,0,0,0,0,0
708,45,5,102,90989,1,6.11,1,293,0,0,0,1,1
709,37,15,99,90937,3,4.38,3,296,0,0,0,1,1
710,59,23,171,96654,3,5.43,1,277,0,1,0,1,0
711,43,38,168,96989,4,4.34,3,229,0,0,0,1,1
712,36,29,119,98631,4,0.71,2,95,0,0,0,0,1
713,24,12,59,97342,1,1.0,2,170,1,0,0,0,1
714,33,4,122,96023,3,3.38,1,31,0,0,0,1,1
715,61,24,81,92358,3,6.12,1,44,0,0,0,1,1
716,60,19,88,93345,4,7.35,2,71,0,1,0,1,1
717,56,17,161,96360,4,0.72,2,19,0,0,0,0,0
718,60,17,128,94816,2,3.26,2,238,0,0,0,1,1
719,56,1,189,93743,3,2.18,3,198,0,0,0,1,1
720,40,9,197,97159,1,6.61,3,64,0,0,0,1,1
721,52,11,23,90518,3,6.84,3,187,0,0,0,1,1
722,37,12,91,90268,4,2.05,3,88,0,1,0,1,1
723,49,10,36,95444,2,5.83,1,200,0,0,0,1,1
724,56,18,133,95475,3,5.99,1,22,0,0,0,1,1
725,60,34,104,94185,1,1.83,3,295,0,0,0,1,0
726,55,38,76,95161,4,3.75,1,129,0,0,0,1,1
727,46,25,126,99580,2,5.15,3,153,0,0,0,0,1
728,37,13,67,99886,3,0.7,3,77,0,0,0,1,0
729,52,23,191,99581,1,3.53,2,189,0,1,0,1,1
730,64,0,192,93865,4,1.66,3,299,0,1,0,1,0
731,39,21,136,98011,1,4.56,1,153,0,0,0,1,1
732,27,22,180,92335,3,6.82,3,112,0,0,0,0,1
733,51,18,50,93674,4,4.44,2,116,1,0,0,1,1
734,26,17,131,94576,3,0.77,1,4,0,0,0,0,0
735,32,11,66,90500,2,0.72,2,34,0,0,0,1,0
736,39,27,153,99853,3,5.04,3,271,0,0,0,1,0
737,32,27,127,98083,2,2.96,3,158,0,1,0,1,1
738,39,32,91,98294,3,4.79,3,209,0,0,0,1,0
739,42,18,90,95543,1,1.73,3,13,0,0,0,1,1
740,46,27,181,92746,1,6.33,1,24,0,0,0,1,1
741,27,36,127,93276,4,6.96,3,217,1,0,0,1,1
742,56,25,72,93085,1,7.17,2,253,0,0,0,1,1
743,28,34,161,95735,1,2.78,1,202,0,0,0,1,1
744,24,33,35,97796,2,5.46,1,100,0,0,1,1,1
745,35,34,190,96613,1,2.59,1,228,0,0,0,1,1
746,33,39,135,91327,2,6.22,2,198,0,1,0,0,1
747,45,15,92,97772,2,1.4,2,177,0,0,0,0,0
748,38,37,93,99871,2,6.22,2,275,0,1,0,1,1
749,53,12,100,93746,3,3.8,2,129,0,0,0,1,1
750,33,22,31,95684,2,6.92,3,278,0,0,0,0,0
751,38,21,147,92562,3,6.04,3,287,0,0,0,1,0
752,30,15,89,94163,2,3.32,2,140,0,0,0,1,1
753,26,27,166,93317,3,7.28,2,12,0,0,0,1,1
754,62,34,60,92436,4,2.63,3,216,0,1,0,1,0
755,26,7,176,95769,4,7.75,3,185,0,0,0,0,0
756,47,21,78,98499,3,6.25,2,26,0,0,0,0,1
757,25,20,108,95918,4,7.93,1,217,0,1,0,1,1
758,54,25,43,91089,1,0.9,1,13,0,0,0,1,0
759,25,39,163,94555,2,2.56,2,141,0,0,0,1,1
760,49,20,199,92394,3,6.06,1,54,0,0,0,1,1
761,51,24,99,96468,4,7.42,3,190,0,0,1,1,1
762,54,0,153,94004,4,0.72,1,284,0,0,0,1,1
763,41,5,184,90666,1,0.5,2,88,0,0,0,1,1
764,43,22,151,95718,2,2.42,1,44,0,1,0,1,0
765,27,22,111,95152,1,6.9,1,131,0,0,0,0,1
766,40,22,185,92234,3,6.25,1,65,0,0,0,1,0
767,50,31,188,96335,4,3.05,3,278,0,0,0,1,1
768,64,29,111,91236,4,0.52,3,147,0,0,0,1,1
769,44,12,100,91623,4,4.66,3,144,0,0,0,1,0
770,43,17,161,91374,1,2.28,2,5,0,0,1,1,1
771,28,22,90,97275,1,6.09,1,81,0,0,0,1,0
772,23,14,198,96359,2,3.85,3,122,0,0,0,1,1
773,27,32,84,90176,3,5.59,3,166,0,0,1,1,1
774,63,20,71,99545,2,6.89,1,236,0,0,0,1,1
775,34,38,49,96704,2,4.52,2,104,0,0,1,1,1
776,48,22,118,92928,4,3.02,1,289,0,0,0,1,1
777,56,26,177,98817,1,6.27,2,237,0,0,0,1,1
778,36,17,117,97617,3,2.49,1,81,0,0,0,1,1
779,48,23,61,97614,2,7.19,3,93,0,0,0,0,0
780,49,39,158,93715,3,1.04,3,284,1,0,0,1,0
781,31,6,46,94274,4,6.77,3,296,0,0,1,1,1
782,48,19,171,98586,2,1.19,2,65,0,0,0,1,0
783,44,26,186,99360,1,0.92,1,111,0,0,0,1,1
784,52,5,91,94971,2,3.22,2,170,0,0,0,0,1
785,39,26,37,98389,4,7.67,3,246,0,0,0,1,1
786,48,8,96,90968,2,7.88,2,65,0,0,0,1,1
787,58,30,64,93155,4,2.02,2,67,0,0,0,1,0
788,23,20,134,94764,2,1.61,2,33,0,0,1,1,1
789,30,25,106,92504,3,3.15,1,0,0,0,0,0,1
790,57,39,159,97643,1,3.03,2,150,0,0,0,1,0
791,37,12,196,99468,4,6.2,2,271,0,0,0,1,1
792,44,22,178,96006,3,3.83,2,257,0,0,0,1,1
793,36,19,111,97962,4,6.35,3,237,0,0,0,0,1
794,48,36,41,97943,2,6.12,3,115,0,0,0,0,0
795,50,27,191,91269,4,4.84,1,75,0,0,0,1,1
796,45,16,111,91364,4,6.75,3,282,0,0,0,1,1
797,36,27,96,96716,1,1.97,1,18,0,0,0,1,0
798,46,1,44,90923,3,1.71,3,283,0,0,0,1,1
799,24,24,127,90470,2,6.13,1,34,0,1,0,1,0
800,48,5,198,96597,1,2.34,1,240,0,1,0,1,1
801,36,10,154,92954,4,0.52,1,6,0,0,0,0,1
802,29,37,128,91148,1,7.34,3,36,0,0,0,1,1
803,25,5,153,93086,4,5.17,2,152,0,0,1,1,0
804,45,10,43,99151,2,3.84,3,244,0,0,0,1,1
805,40,13,38,90629,4,5.94,2,249,0,0,0,1,1
806,60,1,102,97407,1,3.0,3,114,0,0,0,1,1
807,57,39,134,90774,1,7.65,2,40,0,0,0,1,1
808,37,2,28,98551,4,1.01,3,61,0,0,0,1,0
809,47,34,131,98709,3,5.31,1,168,0,0,0,1,1
810,59,32,183,91343,1,6.33,1,141,0,1,0,1,1
811,50,23,121,97398,3,4.02,1,257,0,0,0,0,1
812,32,18,187,97197,3,6.16,2,87,0,0,0,1,0
813,61,17,171,95016,3,7.45,2,47,0,0,0,1,1
814,39,23,67,97797,3,6.08,1,11,0,0,0,1,1
815,61,34,88,92899,1,2.82,2,210,1,0,0,1,1
816,44,0,189,90934,1,4.71,1,243,0,0,0,1,1
817,48,35,138,91986,3,7.34,3,238,0,0,0,1,1
818,47,24,64,94996,1,3.87,2,196,0,0,0,0,1
819,39,33,144,96542,3,5.61,2,256,0,1,0,1,1
820,35,24,33,95465,3,3.99,3,234,0,0,0,1,1
821,42,15,176,96311,3,1.41,2,186,0,0,0,1,0
822,47,33,153,98568,4,0.94,2,200,0,0,0,1,0
823,26,28,154,99966,2,7.64,2,102,1,0,0,1,0
824,32,18,56,91505,1,5.09,3,289,0,0,0,1,1
825,25,22,72,95363,1,1.28,1,220,0,0,0,1,1
826,63,18,37,91010,3,6.93,1,186,0,0,0,1,1
827,40,24,57,93477,4,4.42,3,98,1,0,0,1,1
828,58,15,148,97741,4,6.29,3,244,0,0,0,1,1
829,44,8,63,99422,1,1.45,3,21,1,0,0,1,1
830,56,0,66,99369,3,7.3,1,67,0,0,1,1,0
831,30,18,54,93857,1,4.93,3,64,1,0,0,1,1
832,62,32,79,99864,3,6.04,1,291,0,0,0,1,1
833,41,33,109,93839,3,0.74,3,216,0,0,0,1,0
834,64,15,71,94268,2,2.86,2,28,0,0,0,0,1
835,63,39,27,92553,3,2.51,1,192,0,0,0,1,1
836,59,17,126,94389,2,7.62,1,55,1,0,1,1,0
837,28,33,188,90551,1,1.89,3,211,0,0,0,0,0
838,48,24,150,95566,1,5.8,2,237,0,0,0,1,0
839,56,5,161,99231,4,0.82,1,199,0,0,0,1,1
840,28,20,115,95758,2,1.98,3,177,0,0,0,1,0
841,59,5,45,99076,1,3.04,2,152,0,0,0,1,1
842,55,31,130,93051,2,6.46,1,43,0,0,0,1,0
843,44,38,142,95322,1,6.42,3,167,0,0,0,1,1
844,43,30,187,92555,2,7.64,2,286,0,0,0,0,0
845,28,9,70,91089,2,7.38,1,196,0,0,0,1,1
846,28,29,142,90458,3,1.11,1,73,0,0,0,0,1
847,26,17,24,94721,1,6.72,2,170,0,0,0,1,1
848,52,23,96,96304,4,3.88,3,182,0,0,0,1,1
849,33,8,179,91920,3,6.99,3,15,1,0,0,0,1
850,52,30,20,97694,4,1.17,2,67,0,1,0,0,1
851,53,14,30,95668,2,6.67,1,41,0,0,0,1,1
852,46,3,27,96298,3,1.7,2,109,0,0,0,1,0
853,31,39,172,96629,2,3.0,2,40,0,0,0,1,0
854,25,8,187,95146,1,0.72,2,5,0,0,1,1,1
855,53,8,51,91003,1,1.43,1,180,0,0,0,0,1
856,62,25,47,93083,4,3.84,2,272,0,0,0,1,0
857,59,3,150,92589,1,6.64,2,184,0,0,0,1,0
858,58,16,147,94310,4,6.3,1,143,0,0,0,1,1
859,46,15,81,92241,2,2.26,1,99,0,0,0,1,1
860,53,14,46,95766,3,1.64,2,89,0,0,0,1,1
861,28,34,64,97711,1,3.42,3,245,0,0,0,1,1
862,24,4,124,94980,2,7.12,2,238,0,0,0,1,1
863,42,4,111,90938,3,1.19,1,211,0,0,0,1,1
864,50,19,44,94301,2,4.57,1,80,0,0,0,1,1
865,33,14,63,93970,4,1.17,1,114,0,0,0,1,1
866,26,17,193,93999,2,4.03,3,275,0,0,0,1,0
867,37,1,161,94650,4,1.45,1,79,1,0,1,1,1
868,28,28,155,96627,4,1.1,3,55,0,0,0,1,0
869,52,12,195,93408,1,1.93,1,178,1,0,0,1,1
870,60,3,161,98962,4,2.41,1,48,0,0,0,1,1
871,24,9,99,90248,4,2.57,2,259,0,0,0,0,1
872,37,30,101,98564,2,5.34,3,273,0,0,0,0,0
873,33,7,154,95950,4,0.91,2,291,0,0,0,1,0
874,30,2,107,92926,4,1.11,3,290,0,0,0,1,1
875,48,8,196,97975,2,1.92,1,29,0,0,0,0,1
876,27,29,146,93857,3,7.04,1,251,0,1,0,1,1
877,28,10,74,94930,1,5.21,3,62,0,0,0,1,0
878,48,34,160,97014,2,5.98,2,81,0,0,0,0,0
879,26,36,75,98893,4,3.28,3,168,0,0,0,0,1
880,41,12,34,96966,2,2.1,3,157,0,0,0,1,1
881,42,35,77,99133,3,0.78,3,55,0,0,0,0,1
882,55,12,182,96587,2,4.16,1,141,0,0,0,1,0
883,42,11,107,96496,2,4.81,3,148,1,0,0,1,0
884,34,36,116,95091,2,7.23,1,225,0,0,0,1,1
885,23,9,163,98985,2,7.12,2,24,1,1,0,1,0
886,48,8,27,90677,4,3.69,1,177,0,0,0,1,1
887,36,6,192,95909,2,3.68,2,94,0,0,0,1,1
888,60,1,59,91561,3,1.71,2,52,0,0,0,1,1
889,59,22,33,94053,2,2.43,2,69,0,0,0,1,1
890,33,38,72,98644,2,7.44,1,175,0,0,0,0,1
891,58,39,146,93656,4,1.56,3,131,0,0,0,1,1
892,35,38,174,95234,4,7.77,1,212,0,1,0,1,0
893,25,20,194,94146,2,4.29,2,210,0,0,0,1,0
894,55,22,99,95488,4,3.92,3,63,0,0,0,0,1
895,28,28,134,98081,4,1.81,1,34,1,0,1,1,1
896,32,13,153,90209,2,5.46,2,11,0,0,0,1,1
